Date,CTRA.Close
2023-05-04,24.139999389648438
2023-05-05,25.09000015258789
2023-05-08,24.860000610351563
2023-05-09,24.84000015258789
2023-05-10,24.459999084472656
2023-05-11,24.360000610351563
2023-05-12,24.799999237060547
2023-05-15,25.559999465942383
2023-05-16,24.780000686645508
2023-05-17,24.639999389648438
2023-05-18,25.450000762939453
2023-05-19,25.6299991607666
2023-05-22,25.889999389648438
2023-05-23,25.770000457763672
2023-05-24,25.510000228881836
2023-05-25,24.829999923706055
2023-05-26,24.239999771118164
2023-05-30,23.549999237060547
2023-05-31,23.25
2023-06-01,22.969999313354492
2023-06-02,23.899999618530273
2023-06-05,23.729999542236328
2023-06-06,24.170000076293945
2023-06-07,24.84000015258789
2023-06-08,24.549999237060547
2023-06-09,24.56999969482422
2023-06-12,24.469999313354492
2023-06-13,24.75
2023-06-14,24.260000228881836
2023-06-15,25.079999923706055
2023-06-16,25.209999084472656
2023-06-20,24.440000534057617
2023-06-21,24.420000076293945
2023-06-22,23.920000076293945
2023-06-23,23.719999313354492
2023-06-26,23.959999084472656
2023-06-27,24.270000457763672
2023-06-28,24.469999313354492
2023-06-29,25.1299991607666
2023-06-30,25.299999237060547
2023-07-03,25.170000076293945
2023-07-05,25.190000534057617
2023-07-06,24.81999969482422
2023-07-07,25.239999771118164
2023-07-10,25.520000457763672
2023-07-11,26.389999389648438
2023-07-12,26.479999542236328
2023-07-13,26.450000762939453
2023-07-14,25.469999313354492
2023-07-17,25.520000457763672
2023-07-18,26.459999084472656
2023-07-19,26.5
2023-07-20,26.8799991607666
2023-07-21,26.709999084472656
2023-07-24,26.8700008392334
2023-07-25,27.149999618530273
2023-07-26,27.149999618530273
2023-07-27,26.969999313354492
2023-07-28,27.40999984741211
2023-07-31,27.540000915527344
2023-08-01,27.600000381469727
2023-08-02,27.030000686645508
2023-08-03,27.700000762939453
2023-08-04,27.56999969482422
2023-08-07,27.799999237060547
2023-08-08,27.600000381469727
2023-08-09,28.290000915527344
2023-08-10,27.81999969482422
2023-08-11,28.049999237060547
2023-08-14,27.969999313354492
2023-08-15,27.649999618530273
2023-08-16,27.559999465942383
2023-08-17,27.93000030517578
2023-08-18,27.780000686645508
2023-08-21,28.200000762939453
2023-08-22,27.899999618530273
2023-08-23,27.6299991607666
2023-08-24,27.799999237060547
2023-08-25,27.739999771118164
2023-08-28,27.889999389648438
2023-08-29,28.049999237060547
2023-08-30,28.139999389648438
2023-08-31,28.190000534057617
2023-09-01,28.459999084472656
2023-09-05,28.149999618530273
2023-09-06,28.06999969482422
2023-09-07,27.959999084472656
2023-09-08,28.200000762939453
2023-09-11,27.75
2023-09-12,28.469999313354492
2023-09-13,28.309999465942383
2023-09-14,28.549999237060547
2023-09-15,27.920000076293945
2023-09-18,27.899999618530273
2023-09-19,27.540000915527344
2023-09-20,26.920000076293945
2023-09-21,26.100000381469727
2023-09-22,26.049999237060547
2023-09-25,26.56999969482422
2023-09-26,26.34000015258789
2023-09-27,27.139999389648438
2023-09-28,27.530000686645508
