Date,EQIX.Close
2023-11-03,770.760009765625
2023-11-06,761.719970703125
2023-11-07,758
2023-11-08,759.94000244140625
2023-11-09,757.010009765625
2023-11-10,767.27001953125
2023-11-13,762.53997802734375
2023-11-14,786.030029296875
2023-11-15,781
2023-11-16,780.3699951171875
2023-11-17,774.6400146484375
2023-11-20,784.34002685546875
2023-11-21,788.32000732421875
2023-11-22,794.3499755859375
2023-11-24,795
2023-11-27,796.41998291015625
2023-11-28,796.91998291015625
2023-11-29,808.30999755859375
2023-11-30,815.010009765625
2023-12-01,824.41998291015625
2023-12-04,822.33001708984375
2023-12-05,821.47998046875
2023-12-06,808.29998779296875
2023-12-07,810.1099853515625
2023-12-08,801.77001953125
2023-12-11,797.17999267578125
2023-12-12,802.8599853515625
2023-12-13,809.6099853515625
2023-12-14,805.28997802734375
2023-12-15,803.72998046875
2023-12-18,805.739990234375
2023-12-19,809.489990234375
2023-12-20,794.42999267578125
2023-12-21,801.5999755859375
2023-12-22,799.67999267578125
2023-12-26,804.1400146484375
2023-12-27,806.8699951171875
2023-12-28,814.09002685546875
2023-12-29,805.3900146484375
2024-01-02,810.47998046875
2024-01-03,796.5
2024-01-04,794.8800048828125
2024-01-05,788.3900146484375
2024-01-08,803.260009765625
2024-01-09,798.69000244140625
2024-01-10,804.3900146484375
2024-01-11,801.03997802734375
2024-01-12,815.02001953125
2024-01-16,819.1199951171875
2024-01-17,798.8599853515625
2024-01-18,793.739990234375
2024-01-19,802.69000244140625
2024-01-22,802.27001953125
2024-01-23,799
2024-01-24,795.219970703125
2024-01-25,815.30999755859375
2024-01-26,810.97998046875
2024-01-29,831.760009765625
2024-01-30,841.58001708984375
2024-01-31,829.77001953125
2024-02-01,846.33001708984375
2024-02-02,843.469970703125
2024-02-05,836.40997314453125
2024-02-06,838.010009765625
2024-02-07,846.72998046875
2024-02-08,855.33001708984375
2024-02-09,855.760009765625
2024-02-12,849.97998046875
2024-02-13,832.67999267578125
2024-02-14,832.80999755859375
2024-02-15,874.969970703125
2024-02-16,856.22998046875
2024-02-20,854.739990234375
2024-02-21,864.72998046875
2024-02-22,880.82000732421875
2024-02-23,882.28997802734375
2024-02-26,877.6199951171875
2024-02-27,873.04998779296875
2024-02-28,891.8699951171875
2024-02-29,888.82000732421875
2024-03-01,900.530029296875
2024-03-04,913.65997314453125
2024-03-05,895.54998779296875
2024-03-06,906.6400146484375
2024-03-07,906.05999755859375
2024-03-08,910.0999755859375
2024-03-11,893.55999755859375
2024-03-12,892.80999755859375
2024-03-13,867.22998046875
2024-03-14,864.719970703125
2024-03-15,850.3900146484375
2024-03-18,860.6500244140625
2024-03-19,844.58001708984375
2024-03-20,824.8800048828125
2024-03-21,811.6400146484375
2024-03-22,800.969970703125
2024-03-25,792.52001953125
2024-03-26,800.07000732421875
2024-03-27,815.30999755859375
2024-03-28,825.33001708984375
2024-04-01,800.04998779296875
2024-04-02,792.66998291015625
2024-04-03,788.90997314453125
2024-04-04,781.03997802734375
2024-04-05,784.40997314453125
2024-04-08,788.19000244140625
2024-04-09,801.239990234375
2024-04-10,775.969970703125
2024-04-11,773.82000732421875
2024-04-12,764.04998779296875
2024-04-15,744.1099853515625
2024-04-16,742.1400146484375
2024-04-17,734.55999755859375
2024-04-18,739.8499755859375
2024-04-19,748
2024-04-22,754.739990234375
2024-04-23,761.9000244140625
2024-04-24,756.84002685546875
2024-04-25,738.3499755859375
2024-04-26,731.6099853515625
2024-04-29,726.34002685546875
2024-04-30,711.1099853515625
2024-05-01,695.33001708984375
2024-05-02,698.70001220703125
2024-05-03,700.17999267578125
2024-05-06,693.72998046875
2024-05-07,711.8699951171875
2024-05-08,692.71002197265625
2024-05-09,772.42999267578125
2024-05-10,757.67999267578125
2024-05-13,776.8900146484375
2024-05-14,789.82000732421875
2024-05-15,809.67999267578125
2024-05-16,799.5
2024-05-17,799.83001708984375
2024-05-20,795.280029296875
2024-05-21,792.239990234375
2024-05-22,781.46002197265625
2024-05-23,767.530029296875
2024-05-24,766.1199951171875
2024-05-28,768.71002197265625
2024-05-29,760.02001953125
2024-05-30,760.6300048828125
2024-05-31,762.97998046875
2024-06-03,751.46002197265625
2024-06-04,764.67999267578125
2024-06-05,758.6099853515625
2024-06-06,762.83001708984375
2024-06-07,753.3900146484375
2024-06-10,762.530029296875
2024-06-11,760.280029296875
2024-06-12,761.45001220703125
2024-06-13,766.5999755859375
2024-06-14,766.260009765625
2024-06-17,762.3800048828125
2024-06-18,773.84002685546875
2024-06-20,763.5999755859375
2024-06-21,765
2024-06-24,752.20001220703125
2024-06-25,742.8599853515625
2024-06-26,741.8699951171875
2024-06-27,751.96002197265625
2024-06-28,756.5999755859375
2024-07-01,759.67999267578125
2024-07-02,756.3800048828125
2024-07-03,749
2024-07-05,754.489990234375
2024-07-08,756.91998291015625
2024-07-09,766.83001708984375
2024-07-10,775.96002197265625
2024-07-11,797.79998779296875
2024-07-12,804.84002685546875
2024-07-15,804.65997314453125
2024-07-16,812.6199951171875
2024-07-17,803.1400146484375
2024-07-18,795.07000732421875
2024-07-19,786.82000732421875
2024-07-22,798.8599853515625
2024-07-23,802.969970703125
2024-07-24,794.1500244140625
2024-07-25,769.30999755859375
2024-07-26,772.42999267578125
2024-07-29,776.54998779296875
2024-07-30,768.77001953125
2024-07-31,790.239990234375
2024-08-01,811.17999267578125
2024-08-02,806.6500244140625
2024-08-05,768.239990234375
2024-08-06,784.6099853515625
2024-08-07,780.28997802734375
2024-08-08,809.47998046875
2024-08-09,818.8800048828125
2024-08-12,819.09002685546875
2024-08-13,829.6400146484375
2024-08-14,841.489990234375
2024-08-15,830.08001708984375
2024-08-16,828.65997314453125
2024-08-19,830.3800048828125
2024-08-20,829.84002685546875
2024-08-21,817.989990234375
2024-08-22,818.95001220703125
2024-08-23,827.96002197265625
2024-08-26,818.9000244140625
2024-08-27,817.97998046875
2024-08-28,813.70001220703125
2024-08-29,818.739990234375
2024-08-30,834.3599853515625
2024-09-03,832.1500244140625
2024-09-04,827.59002685546875
2024-09-05,821.739990234375
2024-09-06,817.96002197265625
2024-09-09,831.79998779296875
2024-09-10,864.780029296875
2024-09-11,867.70001220703125
2024-09-12,868.80999755859375
2024-09-13,871.53997802734375
2024-09-16,876.57000732421875
2024-09-17,864.33001708984375
2024-09-18,860.95001220703125
2024-09-19,870.989990234375
2024-09-20,877.20001220703125
2024-09-23,881.91998291015625
2024-09-24,887.58001708984375
2024-09-25,890.010009765625
2024-09-26,878.97998046875
2024-09-27,882.69000244140625
2024-09-30,887.6300048828125
2024-10-01,883
2024-10-02,886.5999755859375
2024-10-03,876.219970703125
2024-10-04,876.8800048828125
2024-10-07,870.010009765625
2024-10-08,872.510009765625
2024-10-09,876.760009765625
2024-10-10,870.53997802734375
2024-10-11,871.55999755859375
2024-10-14,866.02001953125
2024-10-15,878.030029296875
2024-10-16,880.20001220703125
2024-10-17,888.8499755859375
2024-10-18,895.20001220703125
2024-10-21,879.94000244140625
2024-10-22,878.3699951171875
2024-10-23,891.15997314453125
2024-10-24,895.760009765625
2024-10-25,914.33001708984375
2024-10-28,912.6199951171875
2024-10-29,905.90997314453125
2024-10-30,910.219970703125
2024-10-31,908.08001708984375
2024-11-01,888.29998779296875
2024-11-04,895.91998291015625
2024-11-05,908.989990234375
2024-11-06,890.82000732421875
2024-11-07,907.739990234375
2024-11-08,921.05999755859375
2024-11-11,913.5
2024-11-12,903.02001953125
2024-11-13,901.1500244140625
2024-11-14,898.1199951171875
2024-11-15,897.3699951171875
2024-11-18,909.47998046875
2024-11-19,923
2024-11-20,918.94000244140625
2024-11-21,923.5999755859375
2024-11-22,936.3699951171875
2024-11-25,974.3499755859375
2024-11-26,978.260009765625
2024-11-27,979.0999755859375
2024-11-29,981.47998046875
2024-12-02,964.84002685546875
2024-12-03,963.6500244140625
2024-12-04,965.6400146484375
2024-12-05,973.79998779296875
2024-12-06,985
2024-12-09,968.97998046875
2024-12-10,961.719970703125
2024-12-11,973.57000732421875
2024-12-12,975.29998779296875
2024-12-13,965
2024-12-16,957.97998046875
2024-12-17,960.84002685546875
2024-12-18,926.3800048828125
2024-12-19,921.57000732421875
2024-12-20,927.219970703125
2024-12-23,939.59002685546875
2024-12-24,950.010009765625
2024-12-26,948.3900146484375
2024-12-27,942.65997314453125
2024-12-30,935.92999267578125
2024-12-31,942.8900146484375
2025-01-02,944.22998046875
2025-01-03,959.969970703125
2025-01-06,940
2025-01-07,940.07000732421875
2025-01-08,951.03997802734375
2025-01-10,899.83001708984375
2025-01-13,899.6500244140625
2025-01-14,898.09002685546875
2025-01-15,900.010009765625
2025-01-16,919.8900146484375
2025-01-17,915.59002685546875
2025-01-21,934
2025-01-22,925.22998046875
2025-01-23,940.92999267578125
2025-01-24,940.8499755859375
2025-01-27,900.0999755859375
2025-01-28,906.80999755859375
2025-01-29,908.22998046875
2025-01-30,922.1300048828125
2025-01-31,913.65997314453125
2025-02-03,915
2025-02-04,924.280029296875
2025-02-05,936.5
2025-02-06,938.34002685546875
2025-02-07,933.27001953125
2025-02-10,943.1400146484375
2025-02-11,943.6400146484375
2025-02-12,935.20001220703125
2025-02-13,923
2025-02-14,933.5999755859375
2025-02-18,931.9000244140625
2025-02-19,939.08001708984375
2025-02-20,940.25
2025-02-21,919.67999267578125
2025-02-24,909.010009765625
2025-02-25,906.65997314453125
2025-02-26,910.280029296875
2025-02-27,910.3800048828125
2025-02-28,904.6199951171875
2025-03-03,910.58001708984375
2025-03-04,910.03997802734375
2025-03-05,921.02001953125
2025-03-06,871.9000244140625
2025-03-07,859.52001953125
2025-03-10,830.6300048828125
2025-03-11,836.239990234375
2025-03-12,854.989990234375
2025-03-13,833.95001220703125
2025-03-14,837.67999267578125
2025-03-17,857.25
2025-03-18,841.260009765625
2025-03-19,855.33001708984375
2025-03-20,851.719970703125
2025-03-21,834.59002685546875
2025-03-24,852.44000244140625
2025-03-25,841.219970703125
2025-03-26,831.04998779296875
2025-03-27,825.30999755859375
2025-03-28,803
2025-03-31,815.3499755859375
2025-04-01,816.95001220703125
2025-04-02,831.54998779296875
2025-04-03,801.44000244140625
2025-04-04,766.21002197265625
2025-04-07,747.739990234375
2025-04-08,740.07000732421875
2025-04-09,797.42999267578125
2025-04-10,770.739990234375
2025-04-11,776.83001708984375
2025-04-14,783.8699951171875
2025-04-15,787.489990234375
2025-04-16,778.67999267578125
2025-04-17,790.1500244140625
2025-04-21,773.20001220703125
2025-04-22,791.1199951171875
2025-04-23,809.46002197265625
2025-04-24,817.19000244140625
2025-04-25,838.0999755859375
2025-04-28,844.67999267578125
2025-04-29,851.6500244140625
2025-04-30,860.75
2025-05-01,861.969970703125
2025-05-02,875.8499755859375
2025-05-05,883.21002197265625
2025-05-06,875.3800048828125
2025-05-07,872.47998046875
2025-05-08,860.989990234375
2025-05-09,864.3900146484375
2025-05-12,870.469970703125
2025-05-13,868.78997802734375
2025-05-14,859.21002197265625
2025-05-15,867.239990234375
2025-05-16,875.91998291015625
2025-05-19,877.57000732421875
2025-05-20,875.8900146484375
2025-05-21,859.1400146484375
2025-05-22,866.5
2025-05-23,863.46002197265625
2025-05-27,876.80999755859375
2025-05-28,880.6199951171875
2025-05-29,887.42999267578125
2025-05-30,888.82000732421875
2025-06-02,890.489990234375
2025-06-03,894.84002685546875
2025-06-04,912.20001220703125
2025-06-05,909.739990234375
2025-06-06,914.42999267578125
2025-06-09,907.47998046875
2025-06-10,907.34002685546875
2025-06-11,893.70001220703125
2025-06-12,896.41998291015625
2025-06-13,892.6400146484375
2025-06-16,888.1500244140625
2025-06-17,886.760009765625
2025-06-18,886.8499755859375
2025-06-20,882.8800048828125
2025-06-23,889.97998046875
2025-06-24,906.5
2025-06-25,824.30999755859375
2025-06-26,745.530029296875
2025-06-27,785.1099853515625
2025-06-30,795.469970703125
2025-07-01,795.3800048828125
2025-07-02,795.1500244140625
2025-07-03,787
2025-07-07,777.1199951171875
2025-07-08,767.3900146484375
2025-07-09,764.71002197265625
2025-07-10,758.8900146484375
2025-07-11,756.70001220703125
2025-07-14,760.20001220703125
2025-07-15,759.96002197265625
2025-07-16,765.6400146484375
2025-07-17,775.57000732421875
2025-07-18,777.780029296875
2025-07-21,789.19000244140625
2025-07-22,800.54998779296875
2025-07-23,796.21002197265625
2025-07-24,789.53997802734375
2025-07-25,801.42999267578125
2025-07-28,793.6199951171875
2025-07-29,811.1300048828125
2025-07-30,797.03997802734375
2025-07-31,785.16998291015625
2025-08-01,771.75
2025-08-04,778.3900146484375
2025-08-05,778.94000244140625
2025-08-06,773
2025-08-07,779.34002685546875
2025-08-08,776.20001220703125
2025-08-11,776.75
2025-08-12,787.32000732421875
2025-08-13,784
2025-08-14,775.3699951171875
2025-08-15,781.30999755859375
2025-08-18,769.6500244140625
2025-08-19,773.46002197265625
2025-08-20,776.28997802734375
2025-08-21,772.19000244140625
2025-08-22,786.469970703125
2025-08-25,782.3800048828125
2025-08-26,781.78997802734375
2025-08-27,790.55999755859375
2025-08-28,786.3499755859375
2025-08-29,786.19000244140625
2025-09-02,771.55999755859375
2025-09-03,762.219970703125
2025-09-04,767.92999267578125
2025-09-05,773.67999267578125
2025-09-08,765.510009765625
2025-09-09,779.53997802734375
2025-09-10,780.5999755859375
2025-09-11,797.47998046875
2025-09-12,788.6099853515625
2025-09-15,791.67999267578125
2025-09-16,779.30999755859375
2025-09-17,778.780029296875
2025-09-18,785.29998779296875
2025-09-19,791.25
2025-09-22,798.07000732421875
2025-09-23,803.280029296875
2025-09-24,789.78997802734375
2025-09-25,782.8800048828125
2025-09-26,790.34002685546875
2025-09-29,781.719970703125
2025-09-30,783.239990234375
2025-10-01,773.95001220703125
2025-10-02,772.5999755859375
2025-10-03,778.739990234375
2025-10-06,789.84002685546875
2025-10-07,787.08001708984375
2025-10-08,803.6199951171875
2025-10-09,808.33001708984375
2025-10-10,800.5999755859375
2025-10-13,806.28997802734375
2025-10-14,817.41998291015625
2025-10-15,822.239990234375
2025-10-16,812.77001953125
2025-10-17,813.92999267578125
2025-10-20,825.1400146484375
2025-10-21,822
2025-10-22,829.04998779296875
2025-10-23,831.92999267578125
2025-10-24,839.489990234375
2025-10-27,842.77001953125
2025-10-28,816.1300048828125
2025-10-29,797.72998046875
2025-10-30,833.15997314453125
2025-10-31,846.010009765625
2025-11-03,832.84002685546875
2025-11-04,829.90997314453125
2025-11-05,822.1199951171875
2025-11-06,819.33001708984375
2025-11-07,824.75
2025-11-10,828.1300048828125
2025-11-11,821.03997802734375
2025-11-12,813.239990234375
2025-11-13,786.53997802734375
2025-11-14,785.57000732421875
2025-11-17,776.8800048828125
2025-11-18,779.16998291015625
2025-11-19,765.08001708984375
2025-11-20,752.80999755859375
2025-11-21,754.67999267578125
2025-11-24,760.6199951171875
2025-11-25,748.1500244140625
2025-11-26,750.40997314453125
2025-11-28,753.30999755859375
2025-12-01,733.280029296875
2025-12-02,727.3800048828125
2025-12-03,732.719970703125
2025-12-04,726.09002685546875
2025-12-05,741.58001708984375
2025-12-08,739.92999267578125
2025-12-09,740.66998291015625
2025-12-10,734.4000244140625
2025-12-11,754.1300048828125
2025-12-12,750.32000732421875
2025-12-15,761.3900146484375
2025-12-16,758.1500244140625
2025-12-17,747.8800048828125
2025-12-18,744.08001708984375
2025-12-19,758.510009765625
2025-12-22,757.91998291015625
2025-12-23,760.1300048828125
2025-12-24,758.719970703125
2025-12-26,763.29998779296875
2025-12-29,765
2025-12-30,769.71002197265625
2025-12-31,766.15997314453125
2026-01-02,764.1099853515625
2026-01-05,772.02001953125
2026-01-06,788.05999755859375
2026-01-07,776.54998779296875
2026-01-08,781.8800048828125
2026-01-09,800.3499755859375
2026-01-12,783.8599853515625
2026-01-13,801.30999755859375
2026-01-14,799.02001953125
2026-01-15,801.82000732421875
2026-01-16,801.780029296875
2026-01-20,784.20001220703125
2026-01-21,795.47998046875
2026-01-22,792.760009765625
2026-01-23,791.27001953125
2026-01-26,806.3499755859375
2026-01-27,809.54998779296875
2026-01-28,816.1500244140625
2026-01-29,826.04998779296875
2026-01-30,820.92999267578125
2026-02-02,810.3800048828125
2026-02-03,801.83001708984375
2026-02-04,802.1300048828125
2026-02-05,807.55999755859375
2026-02-06,848.1199951171875
2026-02-09,857.739990234375
2026-02-10,856.739990234375
2026-02-11,867.52001953125
2026-02-12,957.8699951171875
2026-02-13,956.19000244140625
2026-02-17,951.969970703125
2026-02-18,924.239990234375
2026-02-19,918.030029296875
2026-02-20,928.1099853515625
2026-02-23,945.6400146484375
2026-02-24,951.9000244140625
2026-02-25,960.52001953125
2026-02-26,948.02001953125
2026-02-27,974.260009765625
2026-03-02,966.0999755859375
2026-03-03,972.010009765625
2026-03-04,969.03997802734375
2026-03-05,953
2026-03-06,937.20001220703125
2026-03-09,944.90997314453125
2026-03-10,956.07000732421875
2026-03-11,973.42999267578125
2026-03-12,971.469970703125
2026-03-13,969.9000244140625
2026-03-16,984.46002197265625
2026-03-17,976.8800048828125
2026-03-18,973.55999755859375
2026-03-19,974.760009765625
2026-03-20,959.15997314453125
2026-03-23,966.96002197265625
2026-03-24,964.530029296875
2026-03-25,965.95001220703125
2026-03-26,963.3900146484375
2026-03-27,963
2026-03-30,964.04998779296875
