Date,COST.Close
2023-10-18,574.6400146484375
2023-10-19,565.6300048828125
2023-10-20,552.92999267578125
2023-10-23,552.28997802734375
2023-10-24,551.84002685546875
2023-10-25,549.989990234375
2023-10-26,547.5999755859375
2023-10-27,543.030029296875
2023-10-30,554.8800048828125
2023-10-31,552.44000244140625
2023-11-01,556.79998779296875
2023-11-02,555.969970703125
2023-11-03,560.9000244140625
2023-11-06,569.82000732421875
2023-11-07,571.27001953125
2023-11-08,567.3800048828125
2023-11-09,563.27001953125
2023-11-10,577.1199951171875
2023-11-13,578.22998046875
2023-11-14,590.79998779296875
2023-11-15,596.780029296875
2023-11-16,578.58001708984375
2023-11-17,577.1500244140625
2023-11-20,580.79998779296875
2023-11-21,584.29998779296875
2023-11-22,589.08001708984375
2023-11-24,591.3599853515625
2023-11-27,594.9000244140625
2023-11-28,594
2023-11-29,587.8599853515625
2023-11-30,592.739990234375
2023-12-01,596.25
2023-12-04,599.08001708984375
2023-12-05,605.3499755859375
2023-12-06,607.42999267578125
2023-12-07,610.95001220703125
2023-12-08,610.780029296875
2023-12-11,623.8599853515625
2023-12-12,629.5
2023-12-13,642
2023-12-14,630.780029296875
2023-12-15,658.82000732421875
2023-12-18,681.239990234375
2023-12-19,677.739990234375
2023-12-20,661
2023-12-21,665.15997314453125
2023-12-22,671.5999755859375
2023-12-26,674.6199951171875
2023-12-27,666.79998779296875
2023-12-28,663.0999755859375
2023-12-29,660.08001708984375
2024-01-02,650.6500244140625
2024-01-03,644.69000244140625
2024-01-04,648.3499755859375
2024-01-05,656.010009765625
2024-01-08,661.69000244140625
2024-01-09,667.17999267578125
2024-01-10,672.760009765625
2024-01-11,673.58001708984375
2024-01-12,683.239990234375
2024-01-16,681.489990234375
2024-01-17,684.19000244140625
2024-01-18,687.30999755859375
2024-01-19,694.969970703125
2024-01-22,692.510009765625
2024-01-23,687.59002685546875
2024-01-24,686.510009765625
2024-01-25,679.9000244140625
2024-01-26,686.8800048828125
2024-01-29,694.010009765625
2024-01-30,700.739990234375
2024-01-31,694.8800048828125
2024-02-01,704.47998046875
2024-02-02,709.47998046875
2024-02-05,711.15997314453125
2024-02-06,710.78997802734375
2024-02-07,719.780029296875
2024-02-08,724.15997314453125
2024-02-09,723.4000244140625
2024-02-12,722.40997314453125
2024-02-13,714.25
2024-02-14,722.17999267578125
2024-02-15,724.510009765625
2024-02-16,723.989990234375
2024-02-20,725.69000244140625
2024-02-21,723.02001953125
2024-02-22,734.4000244140625
2024-02-23,737.92999267578125
2024-02-26,745.3499755859375
2024-02-27,744.71002197265625
2024-02-28,747.96002197265625
2024-02-29,743.8900146484375
2024-03-01,749.44000244140625
2024-03-04,759.17999267578125
2024-03-05,759.95001220703125
2024-03-06,773.239990234375
2024-03-07,785.59002685546875
2024-03-08,725.55999755859375
2024-03-11,714.08001708984375
2024-03-12,736.8800048828125
2024-03-13,734.20001220703125
2024-03-14,731.95001220703125
2024-03-15,725.6300048828125
2024-03-18,731.53997802734375
2024-03-19,732.16998291015625
2024-03-20,740.719970703125
2024-03-21,742.55999755859375
2024-03-22,734.79998779296875
2024-03-25,730.96002197265625
2024-03-26,730.97998046875
2024-03-27,732.08001708984375
2024-03-28,732.6300048828125
2024-04-01,721.239990234375
2024-04-02,711.29998779296875
2024-04-03,705.69000244140625
2024-04-04,704.8800048828125
2024-04-05,713.719970703125
2024-04-08,711.80999755859375
2024-04-09,718.59002685546875
2024-04-10,722.58001708984375
2024-04-11,732.3499755859375
2024-04-12,731.30999755859375
2024-04-15,718.280029296875
2024-04-16,715.969970703125
2024-04-17,715.19000244140625
2024-04-18,711.25
2024-04-19,709.510009765625
2024-04-22,715.46002197265625
2024-04-23,722.67999267578125
2024-04-24,723.8900146484375
2024-04-25,721.8599853515625
2024-04-26,729.17999267578125
2024-04-29,726.33001708984375
2024-04-30,722.9000244140625
2024-05-01,722.219970703125
2024-05-02,732.44000244140625
2024-05-03,743.9000244140625
2024-05-06,756.45001220703125
2024-05-07,771.30999755859375
2024-05-08,763.40997314453125
2024-05-09,779.03997802734375
2024-05-10,787.19000244140625
2024-05-13,775.1500244140625
2024-05-14,777.9000244140625
2024-05-15,787.03997802734375
2024-05-16,793.07000732421875
2024-05-17,795.80999755859375
2024-05-20,793
2024-05-21,800.92999267578125
2024-05-22,801.8599853515625
2024-05-23,796.34002685546875
2024-05-24,809.72998046875
2024-05-28,813.16998291015625
2024-05-29,806.52001953125
2024-05-30,815.34002685546875
2024-05-31,809.8900146484375
2024-06-03,815.3900146484375
2024-06-04,827.3900146484375
2024-06-05,834.29998779296875
2024-06-06,842.6400146484375
2024-06-07,845.58001708984375
2024-06-10,848.34002685546875
2024-06-11,849.30999755859375
2024-06-12,847.80999755859375
2024-06-13,845.96002197265625
2024-06-14,855.66998291015625
2024-06-17,867.90997314453125
2024-06-18,870.75
2024-06-20,862.44000244140625
2024-06-21,848.30999755859375
2024-06-24,848.15997314453125
2024-06-25,855.510009765625
2024-06-26,856.84002685546875
2024-06-27,850.6199951171875
2024-06-28,849.989990234375
2024-07-01,845.66998291015625
2024-07-02,859.3599853515625
2024-07-03,862.65997314453125
2024-07-05,885.66998291015625
2024-07-08,880.84002685546875
2024-07-09,886.8499755859375
2024-07-10,884.30999755859375
2024-07-11,846.59002685546875
2024-07-12,842.9000244140625
2024-07-15,848.72998046875
2024-07-16,850.77001953125
2024-07-17,846.280029296875
2024-07-18,839.3699951171875
2024-07-19,838.1300048828125
2024-07-22,847.41998291015625
2024-07-23,852.1099853515625
2024-07-24,830.82000732421875
2024-07-25,815.95001220703125
2024-07-26,817.5999755859375
2024-07-29,815.55999755859375
2024-07-30,810.030029296875
2024-07-31,822
2024-08-01,816.8900146484375
2024-08-02,822.08001708984375
2024-08-05,801.83001708984375
2024-08-06,816.8800048828125
2024-08-07,810.29998779296875
2024-08-08,839.42999267578125
2024-08-09,854.92999267578125
2024-08-12,863.57000732421875
2024-08-13,864.82000732421875
2024-08-14,862.71002197265625
2024-08-15,877.3499755859375
2024-08-16,870.59002685546875
2024-08-19,872.3499755859375
2024-08-20,876.20001220703125
2024-08-21,881.41998291015625
2024-08-22,877.55999755859375
2024-08-23,879.21002197265625
2024-08-26,892.510009765625
2024-08-27,908.9000244140625
2024-08-28,888.04998779296875
2024-08-29,886.6300048828125
2024-08-30,892.3800048828125
2024-09-03,878.57000732421875
2024-09-04,890.02001953125
2024-09-05,885.97998046875
2024-09-06,876.67999267578125
2024-09-09,896.489990234375
2024-09-10,894.28997802734375
2024-09-11,900.4000244140625
2024-09-12,915.030029296875
2024-09-13,916
2024-09-16,907.8699951171875
2024-09-17,897.27001953125
2024-09-18,892.52001953125
2024-09-19,900.739990234375
2024-09-20,906.97998046875
2024-09-23,917.08001708984375
2024-09-24,901.53997802734375
2024-09-25,908.41998291015625
2024-09-26,901.44000244140625
2024-09-27,885.6199951171875
2024-09-30,886.52001953125
2024-10-01,877.3800048828125
2024-10-02,878.530029296875
2024-10-03,875.66998291015625
2024-10-04,883.1099853515625
2024-10-07,873.59002685546875
2024-10-08,890.41998291015625
2024-10-09,909.0999755859375
2024-10-10,893.6300048828125
2024-10-11,889.030029296875
2024-10-14,889.760009765625
2024-10-15,894.6099853515625
2024-10-16,887.3800048828125
2024-10-17,885.28997802734375
2024-10-18,889.55999755859375
2024-10-21,886.77001953125
2024-10-22,893.489990234375
2024-10-23,899.16998291015625
2024-10-24,893.41998291015625
2024-10-25,891.219970703125
2024-10-28,890.96002197265625
2024-10-29,886.989990234375
2024-10-30,879.09002685546875
2024-10-31,874.17999267578125
2024-11-01,877.30999755859375
2024-11-04,886.07000732421875
2024-11-05,890.16998291015625
2024-11-06,899.25
2024-11-07,913.92999267578125
2024-11-08,943.79998779296875
2024-11-11,932.8800048828125
2024-11-12,932.3800048828125
2024-11-13,933.72998046875
2024-11-14,923.8900146484375
2024-11-15,907.07000732421875
2024-11-18,919.510009765625
2024-11-19,930.1500244140625
2024-11-20,928.08001708984375
2024-11-21,955.6500244140625
2024-11-22,964.010009765625
2024-11-25,960.8900146484375
2024-11-26,971.5
2024-11-27,961.54998779296875
2024-11-29,971.8800048828125
2024-12-02,975
2024-12-03,982.1500244140625
2024-12-04,990.91998291015625
2024-12-05,982.260009765625
2024-12-06,992.6099853515625
2024-12-09,987.8599853515625
2024-12-10,993.4000244140625
2024-12-11,994.69000244140625
2024-12-12,988.3900146484375
2024-12-13,989.3499755859375
2024-12-16,992.8699951171875
2024-12-17,982.08001708984375
2024-12-18,964.739990234375
2024-12-19,954.79998779296875
2024-12-20,954.07000732421875
2024-12-23,949.90997314453125
2024-12-24,958.82000732421875
2024-12-26,956.1400146484375
2024-12-27,939.70001220703125
2024-12-30,922.21002197265625
2024-12-31,916.27001953125
2025-01-02,909.80999755859375
2025-01-03,916.58001708984375
2025-01-06,922.71002197265625
2025-01-07,921.3699951171875
2025-01-08,927.3699951171875
2025-01-10,936.94000244140625
2025-01-13,924.70001220703125
2025-01-14,917.22998046875
2025-01-15,923.5
2025-01-16,919.75
2025-01-17,943.19000244140625
2025-01-21,947.72998046875
2025-01-22,944.70001220703125
2025-01-23,942.15997314453125
2025-01-24,939.67999267578125
2025-01-27,965.25
2025-01-28,958.66998291015625
2025-01-29,964.02001953125
2025-01-30,979.010009765625
2025-01-31,979.8800048828125
2025-02-03,1005.8300170898438
2025-02-04,1021.8599853515625
2025-02-05,1042.8800048828125
2025-02-06,1050.989990234375
2025-02-07,1043.81005859375
2025-02-10,1061.9200439453125
2025-02-11,1058.3399658203125
2025-02-12,1065.1199951171875
2025-02-13,1076.8599853515625
2025-02-14,1071.8499755859375
2025-02-18,1056.030029296875
2025-02-19,1062.5400390625
2025-02-20,1034.8299560546875
2025-02-21,1035.030029296875
2025-02-24,1035.5999755859375
2025-02-25,1055.6600341796875
2025-02-26,1031.969970703125
2025-02-27,1021.7100219726563
2025-02-28,1048.6099853515625
2025-03-03,1046.8499755859375
2025-03-04,1036.8699951171875
2025-03-05,1047.75
2025-03-06,1026.6199951171875
2025-03-07,964.30999755859375
2025-03-10,934.40997314453125
2025-03-11,930.489990234375
2025-03-12,927.08001708984375
2025-03-13,890.6199951171875
2025-03-14,903.91998291015625
2025-03-17,916.6099853515625
2025-03-18,898.04998779296875
2025-03-19,904.04998779296875
2025-03-20,895.4000244140625
2025-03-21,909.260009765625
2025-03-24,926.03997802734375
2025-03-25,930.260009765625
2025-03-26,929.75
2025-03-27,938.75
2025-03-28,929.65997314453125
2025-03-31,945.780029296875
2025-04-01,954.4000244140625
2025-04-02,965.08001708984375
2025-04-03,967.08001708984375
2025-04-04,916.47998046875
2025-04-07,908.1300048828125
2025-04-08,908.75
2025-04-09,965.19000244140625
2025-04-10,964.30999755859375
2025-04-11,963.40997314453125
2025-04-14,979.32000732421875
2025-04-15,976.91998291015625
2025-04-16,967.75
2025-04-17,994.5
2025-04-21,957.77001953125
2025-04-22,979.22998046875
2025-04-23,975.84002685546875
2025-04-24,975.47998046875
2025-04-25,977.15997314453125
2025-04-28,978.53997802734375
2025-04-29,991.70001220703125
2025-04-30,994.5
2025-05-01,999.03997802734375
2025-05-02,1008.2999877929688
2025-05-05,1014.8900146484375
2025-05-06,1010.5
2025-05-07,1007.1500244140625
2025-05-08,1007.7100219726563
2025-05-09,1008.0900268554688
2025-05-12,1016.1500244140625
2025-05-13,999.030029296875
2025-05-14,991.53997802734375
2025-05-15,1010.469970703125
2025-05-16,1025.8299560546875
2025-05-19,1034.3399658203125
2025-05-20,1036.8199462890625
2025-05-21,1025.300048828125
2025-05-22,1018.1300048828125
2025-05-23,1008.5
2025-05-27,1017.7899780273438
2025-05-28,1013.1400146484375
2025-05-29,1008.739990234375
2025-05-30,1040.1800537109375
2025-06-02,1056.8499755859375
2025-06-03,1055.5899658203125
2025-06-04,1051.68994140625
2025-06-05,1010.8099975585938
2025-06-06,1014.9400024414063
2025-06-09,1006.1799926757813
2025-06-10,1007.27001953125
2025-06-11,996.780029296875
2025-06-12,1002.7100219726563
2025-06-13,990.21002197265625
2025-06-16,984.3599853515625
2025-06-17,977.719970703125
2025-06-18,974.9000244140625
2025-06-20,980.28997802734375
2025-06-23,1004.47998046875
2025-06-24,1001.9199829101563
2025-06-25,986.53997802734375
2025-06-26,982.90997314453125
2025-06-27,985.1400146484375
2025-06-30,989.94000244140625
2025-07-01,985.96002197265625
2025-07-02,982.3599853515625
2025-07-03,987.02001953125
2025-07-07,992.17999267578125
2025-07-08,985.84002685546875
2025-07-09,982.09002685546875
2025-07-10,970.16998291015625
2025-07-11,970.33001708984375
2025-07-14,980.90997314453125
2025-07-15,967.67999267578125
2025-07-16,951.3699951171875
2025-07-17,953.90997314453125
2025-07-18,950.95001220703125
2025-07-21,947.55999755859375
2025-07-22,941.6099853515625
2025-07-23,941.19000244140625
2025-07-24,933.79998779296875
2025-07-25,935.47998046875
2025-07-28,933.989990234375
2025-07-29,934.57000732421875
2025-07-30,927.510009765625
2025-07-31,939.6400146484375
2025-08-01,952.52001953125
2025-08-04,955.3699951171875
2025-08-05,943.6300048828125
2025-08-06,968.55999755859375
2025-08-07,977.45001220703125
2025-08-08,980.97998046875
2025-08-11,988.739990234375
2025-08-12,991.25
2025-08-13,978.8499755859375
2025-08-14,975.3900146484375
2025-08-15,972.03997802734375
2025-08-18,979.3499755859375
2025-08-19,980.8499755859375
2025-08-20,994.57000732421875
2025-08-21,969.67999267578125
2025-08-22,958.53997802734375
2025-08-25,941.58001708984375
2025-08-26,941.34002685546875
2025-08-27,949.52001953125
2025-08-28,944.96002197265625
2025-08-29,943.32000732421875
2025-09-02,938.82000732421875
2025-09-03,949.780029296875
2025-09-04,955.9000244140625
2025-09-05,963.47998046875
2025-09-08,971.8499755859375
2025-09-09,979.25
2025-09-10,956.28997802734375
2025-09-11,964.32000732421875
2025-09-12,967.9000244140625
2025-09-15,960.0999755859375
2025-09-16,952.07000732421875
2025-09-17,963.030029296875
2025-09-18,952.3599853515625
2025-09-19,951.15997314453125
2025-09-22,943.260009765625
2025-09-23,943.5999755859375
2025-09-24,945.27001953125
2025-09-25,943.30999755859375
2025-09-26,915.95001220703125
2025-09-29,916.8699951171875
2025-09-30,925.6300048828125
2025-10-01,917.34002685546875
2025-10-02,916.77001953125
2025-10-03,915.3800048828125
2025-10-06,910.94000244140625
2025-10-07,914.79998779296875
2025-10-08,914.79998779296875
2025-10-09,942.8900146484375
2025-10-10,930.010009765625
2025-10-13,935.55999755859375
2025-10-14,946.510009765625
2025-10-15,954.989990234375
2025-10-16,925.6199951171875
2025-10-17,936.33001708984375
2025-10-20,936.1099853515625
2025-10-21,937.5
2025-10-22,944.67999267578125
2025-10-23,942.04998779296875
2025-10-24,932.1400146484375
2025-10-27,929.8499755859375
2025-10-28,924.15997314453125
2025-10-29,912.41998291015625
2025-10-30,920.17999267578125
2025-10-31,911.45001220703125
2025-11-03,928.03997802734375
2025-11-04,940.739990234375
2025-11-05,935.030029296875
2025-11-06,923.58001708984375
2025-11-07,922.739990234375
2025-11-10,915.55999755859375
2025-11-11,913.8599853515625
2025-11-12,914
2025-11-13,925.08001708984375
2025-11-14,922.97998046875
2025-11-17,912.59002685546875
2025-11-18,895.08001708984375
2025-11-19,890.5999755859375
2025-11-20,893.28997802734375
2025-11-21,899.010009765625
2025-11-24,886.1199951171875
2025-11-25,894.33001708984375
2025-11-26,908.260009765625
2025-11-28,913.59002685546875
2025-12-01,911.96002197265625
2025-12-02,922.030029296875
2025-12-03,922.260009765625
2025-12-04,895.8599853515625
2025-12-05,894.67999267578125
2025-12-08,887.52001953125
2025-12-09,888.44000244140625
2025-12-10,874.40997314453125
2025-12-11,884.47998046875
2025-12-12,884.469970703125
2025-12-15,860.55999755859375
2025-12-16,860.3900146484375
2025-12-17,862.6500244140625
2025-12-18,857.59002685546875
2025-12-19,855.6199951171875
2025-12-22,850
2025-12-23,854.78997802734375
2025-12-24,871.8599853515625
2025-12-26,873.3499755859375
2025-12-29,867.84002685546875
2025-12-30,865.6500244140625
2025-12-31,862.34002685546875
2026-01-02,854.5
2026-01-05,875.739990234375
2026-01-06,889.0999755859375
2026-01-07,882.58001708984375
2026-01-08,915.30999755859375
2026-01-09,924.8800048828125
2026-01-12,943.08001708984375
2026-01-13,941.92999267578125
2026-01-14,950.97998046875
2026-01-15,956.75
2026-01-16,963.6099853515625
2026-01-20,964.260009765625
2026-01-21,982.8599853515625
2026-01-22,976.16998291015625
2026-01-23,983.25
2026-01-26,977.66998291015625
2026-01-27,970.280029296875
2026-01-28,960.780029296875
2026-01-29,952.8900146484375
2026-01-30,940.25
2026-02-02,968.3599853515625
2026-02-03,977.91998291015625
2026-02-04,978.3499755859375
2026-02-05,989.28997802734375
2026-02-06,1001.1599731445313
2026-02-09,997.59002685546875
2026-02-10,971.22998046875
2026-02-11,978.1400146484375
2026-02-12,998.8599853515625
2026-02-13,1018.47998046875
2026-02-17,1012.0499877929688
2026-02-18,996.08001708984375
2026-02-19,987.82000732421875
2026-02-20,985.27001953125
2026-02-23,986.02001953125
2026-02-24,998.42999267578125
2026-02-25,994.760009765625
2026-02-26,986.739990234375
2026-02-27,1010.7899780273438
2026-03-02,1002.77001953125
2026-03-03,1007.77001953125
2026-03-04,1006.739990234375
2026-03-05,982.57000732421875
2026-03-06,998.0999755859375
2026-03-09,1005.2999877929688
2026-03-10,997.3599853515625
2026-03-11,992.22998046875
2026-03-12,1003.3200073242188
2026-03-13,1008.4299926757813
2026-03-16,1001.739990234375
2026-03-17,996.15997314453125
2026-03-18,979.91998291015625
2026-03-19,974.780029296875
2026-03-20,972.33001708984375
2026-03-23,965.72998046875
2026-03-24,973.82000732421875
2026-03-25,974.8599853515625
2026-03-26,979.6500244140625
2026-03-27,983.8599853515625
2026-03-30,996.58001708984375
